SHP_WAREHOUSE_ADDRESS,QTD_REPRESADO,FBM_ISSUE_ID,PROCCESS,MELI,TITULO,#ERROR!
MZ-1-029-036-01-02,1,50000006016677,stock_audit,YFHR77045,Fralda Geriátrica Plenitud Protect Plus P/m 32un,
MZ-1-029-034-02-02,1,50000005483615,put_wall,TBGN74094,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005483615,put_wall,TBGN74094,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005329552,put_wall,TBGN74094,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005329552,put_wall,TBGN74094,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005665388,stock_audit,PYEQ79228,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005665388,stock_audit,PYEQ79228,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005034061,put_wall,PYEQ79228,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005034061,put_wall,PYEQ79228,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005195153,put_wall,PYEQ79228,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005195153,put_wall,PYEQ79228,Sabonete Líquido Corpo Mãos Chá Branco Coala Home 500ml,
MZ-1-029-034-02-02,1,50000005861586,stock_audit,QYSR39312,Kit Coala Home - Chá Branco Kit Completo,
MZ-1-029-034-02-02,1,50000005861586,stock_audit,QYSR39312,Kit Coala Home - Chá Branco Kit Completo,
MZ-1-029-034-01-01,1,50000005889633,stock_audit,MYIZ76488,Shampoo Cuidados Com A Raiz Head&shoulders Men 3 Em 1 200ml,
MZ-1-028-048-03-03,2,50000005386597,stock_audit,KEAH89454,Creme Loção Hidratante Asad 200ml Isabelle La Belle,
MZ-1-027-040-03-02,2,50000005304453,stock_audit,SBZO57143,Creme Antirrugas Lifting Instantâneo Efeito Cinderela Nupill,
MZ-1-027-040-03-02,2,50000005418273,stock_audit,SBZO57143,Creme Antirrugas Lifting Instantâneo Efeito Cinderela Nupill,
MZ-1-026-013-03-06,1,50000004904025,stock_audit,NAAE11908,Shampoo Dove Baby Hidratação Enriquecida 200ml,
MZ-1-026-013-03-06,1,50000005046855,stock_audit,NAAE11908,Shampoo Dove Baby Hidratação Enriquecida 200ml,
MZ-1-026-007-03-04,1,50000005256336,stock_audit,YYJG51126,Óleo Inoar Argan Oil System Antifrizz De 7 Ml,
MZ-1-026-007-03-04,1,50000005495574,stock_audit,YYJG51126,Óleo Inoar Argan Oil System Antifrizz De 7 Ml,
MZ-1-026-005-03-03,1,50000005329167,stock_audit,POQV74039,Shampoo Danos Vorazes 250ml Lola Cosmetics,
MZ-1-025-044-01-01,1,50000005056367,put_wall,BIDY52839,Desodorante 2 Uni Blue 50ml Giovanna Baby On 48h Rollon Azul,
MZ-1-025-032-03-06,3,50000002260840,it_support,GOOI80288,Oleo Essencial Via Aroma 10ml Original 100% Puro P/ Difusor Tipo De Embalagem Frasco Fragrância Menta Piperita,
MZ-1-025-032-03-06,3,50000004189097,stock_audit,GOOI80288,Oleo Essencial Via Aroma 10ml Original 100% Puro P/ Difusor Tipo De Embalagem Frasco Fragrância Menta Piperita,
MZ-1-025-032-03-06,3,50000004813816,packing,GOOI80288,Oleo Essencial Via Aroma 10ml Original 100% Puro P/ Difusor Tipo De Embalagem Frasco Fragrância Menta Piperita,
MZ-1-023-047-03-02,1,50000005275671,stock_audit,AOST17435,Cera Depilatória Depimiel Lama Negra Espanhol 1kg,
MZ-1-023-047-03-02,1,50000005281567,stock_audit,OASH43912,Cera Depilatória Depimiel Lama Negra Espanhol 1kg,
MZ-1-020-019-02-02,3,50000005602853,it_support,IDXO46011,Oleo Essencial Lavanda Via Aroma 10ml Puro E Natural,
MZ-1-020-019-02-02,3,50000005255068,put_wall,CBMK14356,Oleo Essencial Lavanda Via Aroma 10ml Puro E Natural,
MZ-1-020-019-02-02,3,50000005604374,it_support,CBMK14356,Oleo Essencial Lavanda Via Aroma 10ml Puro E Natural,
MZ-1-017-019-03-05,1,50000005168515,it_support,MKTX73792,Display Snickers Morango 20unx42g,
MZ-1-015-042-02-02,1,50000003709200,it_support,DWFO96613,1000 Sacos Zip Lock 4x4 Hermético Saquinho Zip Transparente,
MZ-1-015-025-03-01,1,50000005703771,stock_audit,BDZO72775,Bombom Chocolate Ao Leite Cremoso Lindor Lindt Caixa Presente 75g,
MZ-1-015-022-04-05,1,50000006039178,it_support,VQED84671,Café Em Capsulas Dolce Gusto Espresso 10 Unidades Nescafé,
MZ-1-014-046-01-04,1,50000006036719,stock_audit,LVJD26865,Salgadinho De Batata Sabor Creme E Cebola 109g Pringles,
MZ-1-014-040-03-02,1,50000005482913,stock_audit,AWWT10781,Limpa Telas Start 120ml + Pano Microfibra Notebook/ Celular,
MZ-1-014-040-03-02,1,50000005560550,stock_audit,AIFL56262,Limpa Telas Start 120ml + Pano Microfibra Produto Eficiente,
MZ-1-014-038-01-02,1,50000005248815,stock_audit,ECAC67988,Esponja Mágica Tekbond Limpeza Pesada Espuma Poliuretano 3 Unidades,
MZ-1-014-038-01-02,1,50000005414240,stock_audit,ECAC67988,Esponja Mágica Tekbond Limpeza Pesada Espuma Poliuretano 3 Unidades,
MZ-1-014-038-01-02,1,50000005415263,stock_audit,ECAC67988,Esponja Mágica Tekbond Limpeza Pesada Espuma Poliuretano 3 Unidades,
MZ-1-014-038-01-02,1,50000005603867,it_support,ECAC67988,Esponja Mágica Tekbond Limpeza Pesada Espuma Poliuretano 3 Unidades,
MZ-1-010-031-01-01,1,50000005483648,stock_audit,GNJM69274,Sacos Plásticos Tipo Ziplock Nº07 14x20cm Com 100 Saquinhos,
BL-0-158-111-00-00,1,50000006016677,stock_audit,YFHR77045,Fralda Geriátrica Plenitud Protect Plus P/m 32un,
BL-0-158-063-00-00,1,50000005910032,it_support,GAKN63052,Amaciante Mon Bijou Perfume Pureza Bom Bril Galão 5 L,
BL-0-119-080-00-00,1,50000005555395,stock_audit,CCVY67237,Cera Liquida Tacolac Super 500ml,
BL-0-119-080-00-00,1,50000005642715,stock_audit,FHJH03740,Cera Liquida Tacolac Super 500ml,
BL-0-123-032-00-00,2,50000005530190,packing,JNQX53832,Feijão Carioca Tipo 1 1kg Camil,
BL-0-123-032-00-00,2,50000005445185,stock_audit,JNQX53832,Feijão Carioca Tipo 1 1kg Camil,
BL-0-123-032-00-00,2,50000005674999,put_wall,JNQX53832,Feijão Carioca Tipo 1 1kg Camil,
BL-0-123-032-00-00,2,50000005555499,put_wall,JNQX53832,Feijão Carioca Tipo 1 1kg Camil,
BL-0-125-105-00-00,1,50000005622555,packing,PBRQ26025,Vinho Espumante Brasileiro Branco Aurora Moscatel Serra Gaúcha 750ml,
BL-0-125-105-00-00,1,50000005603497,it_support,PBRQ26025,Vinho Espumante Brasileiro Branco Aurora Moscatel Serra Gaúcha 750ml,
BL-0-125-105-00-00,1,50000005607382,stock_audit,PBRQ26025,Vinho Espumante Brasileiro Branco Aurora Moscatel Serra Gaúcha 750ml,
BL-0-127-091-00-00,1,50000006036719,stock_audit,LVJD26865,Salgadinho De Batata Sabor Creme E Cebola 109g Pringles,
BL-0-133-076-00-00,1,50000005602735,it_support,MUQP38236,Detergente Ypê Limão 500ml Com 6 Unidades,
BL-0-148-041-00-00,1,50000005493197,stock_audit,VYNP48293,Cereais Cereal Matinal Sucrilhos Kellogg's Original Em Pacote 700 G,
BL-0-151-013-00-00,3,50000005909621,it_support,BMNR09286,Cerveja Michelob Ultra Lata 350ml - Pack Com 8 Unidades,
BL-0-151-013-00-00,3,50000005602758,it_support,BMNR09286,Cerveja Michelob Ultra Lata 350ml - Pack Com 8 Unidades,
BL-0-152-021-00-00,1,50000004766627,cycle_count,UDVY18623,Água Cristal Gold Copo 200ml Caixa Com 48 Unidades,
BL-0-152-031-00-00,1,50000005314038,stock_audit,OKFW01648,Farinha De Trigo Tipo 1 Tradicional Renata Pacote 1kg,
BL-0-152-031-00-00,1,50000005632441,stock_audit,GXJW48293,Farinha De Trigo Tipo 1 Tradicional Renata Pacote 1kg,
BL-0-152-096-00-00,2,50000005909621,it_support,BMNR09286,Cerveja Michelob Ultra Lata 350ml - Pack Com 8 Unidades,
BL-0-152-096-00-00,2,50000005602758,it_support,BMNR09286,Cerveja Michelob Ultra Lata 350ml - Pack Com 8 Unidades,
BL-0-154-090-00-00,1,50000005412840,it_support,WMJD60549,Cápsula De Cappuccino Classic Tres 3 Corações 10 Unid,
BL-0-154-090-00-00,1,50000005980383,put_wall,WMJD60549,Cápsula De Cappuccino Classic Tres 3 Corações 10 Unid,
BL-0-154-090-00-00,24,50000004252757,it_support,NQGE40470,Bombom Raffaello Com 9 Unidades De 10g,
BL-0-154-113-00-00,1,50000004766627,cycle_count,UDVY18623,Água Cristal Gold Copo 200ml Caixa Com 48 Unidades,
BL-0-156-057-00-00,1,50000005040883,it_support,WXZJ93810,Cápsula Nescafé Dolce Gusto Café Caseiro 10unid,
BL-0-158-010-00-00,2,50000005902141,stock_audit,EFSM07337,Limpador Sanol Eliminador De Odores Em Galão,
BL-0-158-012-00-00,1,50000005902141,stock_audit,EFSM07337,Limpador Sanol Eliminador De Odores Em Galão,
BL-0-158-012-00-00,2,50000006060560,it_support,HBNA39308,Cloro Em Gel Lavanda 5l Harmoniex,
BL-0-158-015-00-00,1,50000001996285,stock_audit,KCDY43642,Desinfetante Limpador Antibac +perfume Pinho Urca 5 L,
BL-0-158-030-00-00,1,50000005146861,cycle_count,ZNQH18469,Toalheiro Suporte Porta Papel Toalha Banheiro Cozinha Urban,
BL-0-158-033-00-00,1,50000005146861,cycle_count,ZNQH18469,Toalheiro Suporte Porta Papel Toalha Banheiro Cozinha Urban,
BL-0-158-037-00-00,1,50000005546119,stock_audit,HAQM77554,Limpador Limpeza Pesada Veja X-14 Frasco 1l Grátis 20% De De,
BL-0-158-085-00-00,1,50000003111935,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000003111935,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000003111935,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000005906914,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000005906914,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000005906914,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000003804767,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000003804767,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-085-00-00,1,50000003804767,stock_audit,JMSH14801,Papel Toalha Interfolha 1000fls Extra Luxo 100% Cel. 2dobras,
BL-0-158-106-00-00,1,50000005602735,it_support,MUQP38236,Detergente Ypê Limão 500ml Com 6 Unidades,
BL-0-158-111-00-00,1,50000005683645,stock_audit,YFHR77045,Fralda Geriátrica Plenitud Protect Plus P/m 32un,
BL-0-158-111-00-00,7,50000005227695,stock_audit,KJKA47809,420 Toalhas Umedecidas 3 Pacotes Upa Bebê Promoção,
BL-0-161-062-00-00,2,50000005910397,stock_audit,BNNS57060,Café Torrado E Moído A Vácuo Tradicional Pilão Pacote 500g,
BL-0-161-062-00-00,2,50000005604037,it_support,BNNS57060,Café Torrado E Moído A Vácuo Tradicional Pilão Pacote 500g,
BL-0-161-098-00-00,4,50000005909982,it_support,PYVQ40560,Refrigerante Coca-cola Sem Açúcar 1 Litro,
BL-0-161-098-00-00,4,50000005570144,stock_audit,PYVQ40560,Refrigerante Coca-cola Sem Açúcar 1 Litro,
BL-0-162-076-00-00,1,50000005909621,it_support,BMNR09286,Cerveja Michelob Ultra Lata 350ml - Pack Com 8 Unidades,
BL-0-162-076-00-00,1,50000005602758,it_support,BMNR09286,Cerveja Michelob Ultra Lata 350ml - Pack Com 8 Unidades,
BL-0-163-069-00-00,5,50000005410542,stock_audit,AOEI84415,Lenços Umedecidos Desinfetantes Lysoform Citrus Desinfetante De Uso Geral 36 Unidades,
BL-0-163-099-00-00,1,50000005910397,stock_audit,BNNS57060,Café Torrado E Moído A Vácuo Tradicional Pilão Pacote 500g,
BL-0-163-099-00-00,1,50000005604037,it_support,BNNS57060,Café Torrado E Moído A Vácuo Tradicional Pilão Pacote 500g,
BL-0-165-094-00-00,1,50000005112502,stock_audit,BYWR29239,Vinho Tinto Pinot Noir Santa Loreto Classic Terroir 2024 750 Ml,
BL-0-166-115-00-00,1,50000005040883,it_support,WXZJ93810,Cápsula Nescafé Dolce Gusto Café Caseiro 10unid,
BL-2-130-027-00-00,1,50000005687339,stock_audit,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000005687892,stock_audit,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000005479516,packing,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000005449948,stock_audit,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000005582894,packing,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000005977588,stock_audit,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000006020879,packing,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000006012366,stock_audit,QKOS96357,Fralda Geriátrica Plenitud Protect Plus G/xg 32un,
BL-2-130-027-00-00,1,50000005984633,packing,ASEH45925,Fralda Geriátrica Plenitud Protect Plus P/m E G/xg 32un,
BL-2-130-027-00-00,1,50000006015574,Packing,ASEH45925,Fralda Geriátrica Plenitud Protect Plus P/m E G/xg 32un,
MZ-1-010-025-03-03,1,50000006005398,Packing,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
MZ-1-010-025-03-03,1,50000005349672,cycle_count,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
MZ-1-011-030-03-02,1,50000005480960,it_support,IWDN89598,Facilitador De Passar Para Roupas Finisherfresh Bouquet Spartan 1l,
MZ-1-012-029-03-01,1,50000005482913,stock_audit,AWWT10781,Limpa Telas Start 120ml + Pano Microfibra Notebook/ Celular,
MZ-1-012-029-03-01,1,50000005482913,stock_audit,AWWT10781,Limpa Telas Start 120ml + Pano Microfibra Notebook/ Celular,
MZ-1-012-029-03-01,1,50000005560550,stock_audit,AIFL56262,Limpa Telas Start 120ml + Pano Microfibra Produto Eficiente,
MZ-1-012-029-03-01,1,50000005560550,stock_audit,AIFL56262,Limpa Telas Start 120ml + Pano Microfibra Produto Eficiente,
MZ-1-013-003-03-02,1,50000005933463,stock_audit,RKQY45624,"Wafer Kitkat Pacote 41,5g",
MZ-1-013-003-03-02,1,50000005073370,stock_audit,MHDA30833,"Barra De Chocolate Ao Leite Wafer Kitkat 41,5g Nestlé",
MZ-1-013-003-03-02,1,50000005092760,stock_audit,MHDA30833,"Barra De Chocolate Ao Leite Wafer Kitkat 41,5g Nestlé",
MZ-1-013-003-03-04,1,50000005909605,it_support,WASY12132,Arroz Polido Tipo 1 Empório São João Pacote 5kg,
NA-0-521-002-03-04,1,50000004166857,stock_audit,WOJB55578,Defensor Óleo De Neem Forth Defende 500ml Inseticida Pronto,
NA-0-521-002-03-04,1,50000002467325,stock_audit,WOJB55578,Defensor Óleo De Neem Forth Defende 500ml Inseticida Pronto,
NA-0-521-005-03-04,1,50000005388746,cycle_count,YZGA84811,Maionese Com Toque De Limão Hellmann's Pote 500g,
NA-0-521-005-06-05,23,50000005184765,cycle_count,GODI66035,Leite Uht Semidesnatado Zero Lactose Itambé Nolac Caixa Com Tampa 1l,
NA-0-521-005-06-05,23,50000005184763,cycle_count,BLOH66267,Leite Uht Semidesnatado Zero Lactose Itambé Nolac Caixa Com Tampa 1l,
NA-0-521-007-02-04,1,50000002373903,cycle_count,SDKC74444,"Paçoca De Amendoim Tony Kelly Doces 1,020 Kg 20 Un",
NA-0-521-009-04-02,1,50000005388746,cycle_count,YZGA84811,Maionese Com Toque De Limão Hellmann's Pote 500g,
NA-0-521-009-06-01,3,50000005387018,cycle_count,WDVC97603,Batata Pimenta-do-reino Tyrrells 40g,
NA-0-521-009-06-01,3,50000005179506,cycle_count,WDVC97603,Batata Pimenta-do-reino Tyrrells 40g,
NA-0-522-001-05-05,1,50000005835920,stock_audit,AACF05968,Cera Liquida Brilho Fácil Incolor 750 Ml,
NA-0-522-001-05-05,1,50000005598716,cycle_count,KHMN62161,Cera Liquida Brilho Fácil Incolor 750 Ml,
RK-0-005-021-06-01,1,50000005683645,stock_audit,YFHR77045,Fralda Geriátrica Plenitud Protect Plus P/m 32un,
RS-0-110-110-01-01,2,50000006005398,Packing,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-110-110-01-01,2,50000005349672,cycle_count,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-111-107-01-01,3,50000006005398,Packing,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-111-107-01-01,3,50000005349672,cycle_count,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-112-012-01-01,6,50000006005398,Packing,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-112-012-01-01,6,50000005349672,cycle_count,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-112-015-01-01,2,50000005168021,it_support,DEBU36647,Rolo Papel Toalha Multiuso Cozinha Megarolos Máxima Absorção,
RS-0-112-105-01-01,1,50000005333866,cycle_count,UAIK05250,Rolo Bobina Plástico Bolha 20cm X 100m Proteção Embalagem,
RS-0-112-105-01-01,1,50000005333866,cycle_count,UAIK05250,Rolo Bobina Plástico Bolha 20cm X 100m Proteção Embalagem,
RS-0-112-106-01-01,2,50000005333866,cycle_count,UAIK05250,Rolo Bobina Plástico Bolha 20cm X 100m Proteção Embalagem,
RS-0-113-014-01-01,1,50000002262195,it_support,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-113-014-01-01,1,50000001935362,cycle_count,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-113-014-01-01,1,50000001973231,packing,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-113-014-01-01,1,50000005219608,cycle_count,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-113-014-01-01,1,50000005793881,stock_audit,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-114-006-01-01,2,50000001827230,stock_audit,GFNT00581,Fralda Bigfral Geriatrica Noturna Pants P/ Vestir Severa,
RS-0-114-020-01-01,6,50000005383570,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-114-020-01-01,6,50000005383575,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-114-020-01-01,6,50000006006591,Packing,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-114-020-01-01,6,50000005197373,cycle_count,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-114-023-01-01,1,50000005570486,stock_audit,WEGV96716,Indaial Papel Higiênico Interfolhado Papel Folha Simples 1000f,
RS-0-114-044-01-01,1,50000006025995,packing,VPRN99296,Papel Higiênico Folha Simples Com 32 Rolos De 60m Mili,
RS-0-114-049-01-01,1,50000005570486,stock_audit,WEGV96716,Indaial Papel Higiênico Interfolhado Papel Folha Simples 1000f,
RS-0-114-100-01-01,2,50000006025995,packing,VPRN99296,Papel Higiênico Folha Simples Com 32 Rolos De 60m Mili,
RS-0-115-011-01-01,1,50000005383570,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-011-01-01,1,50000005383575,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-011-01-01,1,50000006006591,Packing,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-011-01-01,1,50000005197373,cycle_count,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-055-01-01,1,50000005383570,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-055-01-01,1,50000005383575,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-055-01-01,1,50000006006591,Packing,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-055-01-01,1,50000005197373,cycle_count,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-115-104-01-01,1,50000005283019,cycle_count,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-115-104-01-01,1,50000005283798,stock_audit,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-115-110-01-01,1,50000005283019,cycle_count,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-115-110-01-01,1,50000005283798,stock_audit,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-115-116-01-01,2,50000005283019,cycle_count,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-115-116-01-01,2,50000005283798,stock_audit,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-115-118-01-01,1,50000006005398,Packing,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-115-118-01-01,1,50000005349672,cycle_count,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-115-118-01-01,1,50000005283019,cycle_count,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-115-118-01-01,1,50000005283798,stock_audit,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-116-025-01-01,1,50000006005398,Packing,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-116-025-01-01,1,50000005349672,cycle_count,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-116-063-01-01,3,50000006004389,Packing,OOZI07725,Papel Filme Pvc 28x300 Bobina Plastica Para Embalagem De Alimentos 28cm X 300metros Lusafilm R105 Dispafilm,
RS-0-116-075-01-01,1,50000005285167,cycle_count,HDGP48887,Lenço P/ Banho 30cm X 35cm - Pacote C/ 100 Und - Marca Cremer,
RS-0-116-075-01-01,1,50000005285167,cycle_count,HDGP48887,Lenço P/ Banho 30cm X 35cm - Pacote C/ 100 Und - Marca Cremer,
RS-0-116-079-01-01,1,50000005285167,cycle_count,HDGP48887,Lenço P/ Banho 30cm X 35cm - Pacote C/ 100 Und - Marca Cremer,
RS-0-117-030-01-01,2,50000002262195,it_support,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-117-030-01-01,2,50000001935362,cycle_count,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-117-030-01-01,2,50000001973231,packing,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-117-030-01-01,2,50000005219608,cycle_count,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-117-030-01-01,2,50000005793881,stock_audit,AEEE72354,24 Potes Descartáveis 500ml Tampa Freezer Microondas Marmita,
RS-0-117-048-01-01,1,50000005570486,stock_audit,WEGV96716,Indaial Papel Higiênico Interfolhado Papel Folha Simples 1000f,
RS-0-117-062-01-01,2,50000005283019,cycle_count,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-117-062-01-01,2,50000005283798,stock_audit,XYRN95285,Cumbuca De Isopor Pote Descartável 300ml C/ 200 Uni Full,
RS-0-118-008-01-01,1,50000005678363,stock_audit,GFNT84126,Lenço De Papel Kleenex Descartável Toalha Folha Dupla 150un. Cor Dia Dia,
RS-0-118-017-01-01,1,50000006005398,Packing,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-118-017-01-01,1,50000005349672,cycle_count,OAPX27611,Papel Toalha Interfolha Branco Luxo Premium 20x20 C/1000,
RS-0-118-022-01-01,6,50000005925856,stock_audit,UJTG91706,"Cesta De Natal Com Panetone E Chocotone Bauducco 1,04kg",
RS-0-118-022-01-01,6,50000005555482,put_wall,UJTG91706,"Cesta De Natal Com Panetone E Chocotone Bauducco 1,04kg",
RS-0-118-022-01-01,6,50000005699320,stock_audit,RWAM44889,"Cesta De Natal Com Panetone E Chocotone Bauducco 1,04kg",
RS-0-118-022-01-01,6,50000005758288,packing,RWAM44889,"Cesta De Natal Com Panetone E Chocotone Bauducco 1,04kg",
RS-0-118-022-01-01,6,50000006024321,stock_audit,RWAM44889,"Cesta De Natal Com Panetone E Chocotone Bauducco 1,04kg",
RS-0-118-022-01-01,6,50000006024317,stock_audit,RWAM44889,"Cesta De Natal Com Panetone E Chocotone Bauducco 1,04kg",
RS-0-118-022-01-01,6,50000005761100,stock_audit,UHQS22615,"Cesta De Natal Com Panetone E Chocotone Bauducco 1,04kg",
RS-0-118-074-01-01,1,50000005383570,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-118-074-01-01,1,50000005383575,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-118-074-01-01,1,50000006006591,Packing,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-118-074-01-01,1,50000005197373,cycle_count,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-118-089-01-01,3,50000005383570,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-118-089-01-01,3,50000005383575,cycle_count,WEEJ64691,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-118-089-01-01,3,50000006006591,Packing,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
RS-0-118-089-01-01,3,50000005197373,cycle_count,OTXF93538,Lençol Descartavel Papel Hospitalar Maca 70x50 1 Rolo Branco,
